Name,Type,HP,Attack,Defence
Slowbro,Water,96.52084148405926,75.66346322052017,110.22820173722292
Parasect,Bug,59.9820759148726,94.41687574561776,80.1354908157014
Raichu,Electric,59.280273761261626,89.70484468642752,55.699574017156465
Oddish,Grass,45.63067512884431,49.712278545904475,53.97163633386437
Weedle,Bug,41.00650890199944,33.96944164641808,31.123864710677257
Electrode,Electric,60.09670318893895,49.90008685624342,69.85242968817187
Wigglytuff,Normal,139.02832686960113,71.4951488000645,43.96838132961262
Tangela,Grass,65.66645260904708,55.63392461850317,114.74224662536982
Omastar,Rock,71.45341140847798,61.16382609711452,125.06578963855915
Charmeleon,Fire,59.693570420935785,63.67001189043211,57.829898988590756
Magmar,Fire,65.04812148779335,94.97221990999884,57.40542413996035
Onix,Rock,35.891070566486086,45.21364758218028,161.09577161887043
Moltres,Fire,89.11201040444341,100.17007717752948,90.96298780253383
Seaking,Water,79.54364508521023,90.75799618893505,65.65411456305945
Pikachu,Electric,36.09834877740896,55.07069041016971,39.43471730196327
Venomoth,Bug,69.8567441104353,65.82597041902233,58.7191584796993
Vulpix,Fire,35.96711278523764,41.29203062334606,39.57259157333375
Zapdos,Electric,89.69107843966704,90.65616758558059,83.01524476021278
Porygon,Normal,66.14411508427739,59.34266127067531,69.31114888491035
Tentacruel,Water,79.8929524329492,70.15756186890839,64.70750982281021
Machop,Fighting,69.53650879596236,79.7304202477233,51.27064437792972
Eevee,Normal,55.21746168582008,56.04452194688734,52.082101297494056
Lapras,Water,130.8415491492605,82.63770563665364,79.95283461535223
Rhyhorn,Ground,79.78094047026411,84.98806143616869,95.98619309992563
Scyther,Bug,69.3740155642272,111.69313303798417,78.87734602255406
Koffing,Poison,39.682673059641694,65.63566903163611,94.87093334390802
Dragonite,Dragon,91.56616090613102,133.66321644447623,95.67041643301599
Porygon,Normal,66.03512792002321,59.992775052264825,71.846455219289
Wartortle,Water,59.1446134403007,61.51157537469272,80.30233552497337
Venomoth,Bug,69.9300293547127,63.91877957256771,59.96314406227327
Venonat,Bug,60.589541852797645,54.69491512237161,50.8583258363106
Goldeen,Water,46.07841456598475,65.73436559159454,60.68030162810224
Wartortle,Water,60.045739092866086,63.3316934169914,80.26340002273118
Krabby,Water,30.787081868128542,106.26220835264468,89.92048397064458
Charizard,Fire,77.49112928401044,84.43962612757373,78.88590755511522
Tangela,Grass,63.69967402941827,55.312089051075034,114.72559643924528
Exeggutor,Grass,94.85928487002585,94.00247035002833,86.7647189138916
Machoke,Fighting,81.68468813810631,99.40582139127336,71.0383020225099
Hypno,Psychic,85.02019730407794,73.96947146811138,70.66321898094951
Growlithe,Fire,55.60645284370456,70.16038135234797,45.60124127477625
Nidorino,Poison,62.27691744940174,72.56971873423969,56.41402446749133
Victreebel,Grass,79.27908256926756,104.80331767888761,65.907013454482
Weezing,Poison,64.4105747026601,91.07347321726876,120.98248305687127
Alakazam,Psychic,53.708960689978646,49.96637860717799,46.47167598577655
Snorlax,Normal,158.92634895590598,108.99915585848144,65.63616082482088
Alakazam,Psychic,54.85582741801148,50.25693521752189,45.868775440157286
Alakazam,Psychic,55.381110723610014,50.454678783321675,43.650011374957835
Rhydon,Ground,104.24943341965447,129.90632633658362,119.90406262096957
Arcanine,Fire,89.41897255619341,108.41942226379659,80.81095327062255
Bellsprout,Grass,50.96173293154314,76.01736681596178,34.211177245078645
Magneton,Electric,49.70587274469577,58.01406352079889,94.05127801025964
Raichu,Electric,60.74450160423595,89.80234295967487,56.02950642152642
Rhydon,Ground,105.48208352072623,127.49193813543435,121.10541933496113
Graveler,Rock,55.881156933520934,95.73831067413302,115.75357711346885
Gloom,Grass,58.266759509643215,66.46772874792035,68.55252440971151
Bellsprout,Grass,50.231203504605645,76.26810498566925,36.1545536831412
Machop,Fighting,70.73748402039917,81.64657288677368,51.895509832455645
Electabuzz,Electric,64.58915018637407,82.32325888584275,56.27302414407721
Flareon,Fire,64.50683823191828,130.61123292413856,60.12864614723553
Persian,Normal,65.68308622328195,70.09231905395626,60.152445202967435
Alakazam,Psychic,56.49196729155442,48.78687884912617,45.242092691790525
Machamp,Fighting,89.5303373453975,129.56785964596187,78.98502958612258
Golbat,Poison,75.08019533692222,80.76724058265218,70.78530376907956
Dodrio,Normal,59.57550006729364,108.81847002969684,70.87606040300881
Psyduck,Water,49.760892144493944,52.54792680145482,46.730932794027325
Exeggutor,Grass,95.2344468925171,94.78835731415899,84.31202966848561
Sandshrew,Ground,50.68256096467037,76.44810168895384,83.6211256922403
Persian,Normal,65.18421479695728,70.53408751435293,58.9956936201126
Charmander,Fire,37.84199196131133,52.86393101110689,41.95473103743262
Shellder,Water,29.510064534063567,64.1631212132483,99.62424339567582
Dodrio,Normal,59.47059762048457,110.14358584293723,70.70285570594645
Dragonair,Dragon,60.49095617504003,85.3876081674105,66.07304345707935
Nidorana b,Poison,46.56555389078537,56.17628044632903,40.67810041529488
Grimer,Poison,81.63349394695636,79.60665877126416,51.16979344226448
Slowpoke,Water,88.58661489951886,65.29240933087783,64.76290691789816
Magnemite,Electric,25.77049387038428,35.39735279176955,67.60356745515934
Primeape,Fighting,65.11933361932047,104.73902059419838,59.01151307955876
Metapod,Bug,49.93641797005194,19.032571368729837,54.01447801146369
Dratini,Dragon,39.61098451334701,63.235194138210915,45.02470633283617
Dratini,Dragon,39.453847079786314,64.38479182441591,45.75129977688468
Dragonite,Dragon,90.92326443193969,135.05617692482312,94.68234466654032
Beedrill,Bug,65.0073599214466,88.14356211375588,40.18689795635341
Kingler,Water,55.760327206851116,128.45912253004212,114.9988701116064
Electrode,Electric,61.14977131032476,50.548484628902465,70.33778077714119
Fearow,Normal,65.59138086839764,89.73806299708446,65.09506609117983
Weezing,Poison,65.14955713656056,89.79060664149281,120.05610910389692
Exeggcute,Grass,61.25681984778228,40.96373077910832,78.39514514379128
Mr.Mime,Psychic,41.062616792184315,44.42256545967927,64.97612233440961
Seadra,Water,55.49879702804117,65.08246534140802,95.78391104097527
Onix,Rock,36.20997623104277,44.57406140283201,158.4797959031904
Rhyhorn,Ground,77.53936327538432,84.69169228214997,95.01514501675474
Vaporeon,Water,131.56743786578096,65.10168273089815,59.8906871873572
Arbok,Poison,58.71291275246986,84.71382149095705,69.98919231164737
Gloom,Grass,59.62231649448678,65.54451626831789,69.36593208202491
Wigglytuff,Normal,139.898683834004,70.93789462364131,44.86773028288404
Ekans,Poison,35.551137501222875,59.95224594561221,43.60033041425453
Magmar,Fire,64.50554050638142,92.9638131490754,58.40005436339653
Machop,Fighting,70.12406341392406,81.08580300137795,49.6421993422355
Primeape,Fighting,63.411994482181235,105.82840230447859,59.73248718214468
Muk,Poison,105.27013540548172,105.72184381162108,75.7651514917922
Snorlax,Normal,159.83075436814207,110.95205227728326,64.55918920370004
Magneton,Electric,52.53004687431375,60.35636065685577,92.67330616644081
Golem,Rock,80.76372934771928,120.17099371238187,129.07596648177162
Dodrio,Normal,59.55686520090037,110.63054993306024,69.21399673361226
Graveler,Rock,54.96571540816829,97.09073257663249,114.44375051773936
Marowak,Ground,59.42933953675824,80.36703814191485,109.24209698024008
Gengar,Ghost,60.03987292238684,64.76413433195489,60.47008042431136
Raichu,Electric,59.15179143947027,90.01433192345274,54.48100269747519
Arbok,Poison,60.946519862133904,87.86679637282906,69.17786190718415
Farfetch'd,Normal,53.16681839531513,64.05043726761912,55.20860946762816
Victreebel,Grass,80.5362464989863,106.16622953634796,63.85580047183785
Growlithe,Fire,53.22445215784104,69.5912820296907,44.10288800793451
Weezing,Poison,66.33212400779173,89.40934291967888,119.10920558255462
Omastar,Rock,68.99165739093887,59.13512540230762,125.6805271339092
Dragonite,Dragon,90.18764368771477,134.54572175020957,93.51916800816396
Kangaskhan,Normal,104.83692403029929,95.4644800989204,80.19249237712437
Persian,Normal,64.3566775881408,69.77552938573899,59.86156711839999
Moltres,Fire,90.0710908866551,100.21132085533573,90.49745714496804
Pidgeot,Normal,81.36762938338809,79.7164745170292,74.88658413600965
Chansey,Normal,250.0975203511213,5.8515918940378135,6.974343067822455
Seaking,Water,79.99753572646964,91.50109107676191,64.38754373379179
Aerodactyl,Rock,80.54743410976,106.50516429647936,64.38899363072784
Parasect,Bug,59.439299963363865,95.41865607112868,80.11358742841418
Pinsir,Bug,65.34624615262665,124.77077935937504,99.93061910518966
Moltres,Fire,90.45827603136874,99.04116716764102,89.51819744644062
Meowth,Normal,39.15112236108684,45.839720711657876,33.39900359897597
Electrode,Electric,59.41033350647239,49.85475022223276,69.79891662756594
Vaporeon,Water,129.69925426883123,65.76873782688148,61.20757255936173
Wartortle,Water,59.41595729349408,61.75865671703298,80.4930251520269
Blastoise,Water,79.4053995926436,83.12566451427215,99.58480883946855
Magmar,Fire,65.43585922313137,96.64703421594143,56.60491472880581
Haunter,Ghost,44.217292684052794,50.42609122220738,44.868557690530785
Pidgey,Normal,39.7486162229411,45.32093128876124,39.8687485149779
Charmeleon,Fire,57.587681010867406,63.092019116344254,58.316106447243534
Omastar,Rock,71.24122486767651,61.11511685916257,126.48553352704083
Charmander,Fire,39.18236368625274,50.895079881743534,43.10561891507651
Machop,Fighting,70.73109391369111,79.6220042034127,51.577343291276485
Machop,Fighting,70.2790656644707,79.75793789915527,48.21290067931241
Moltres,Fire,90.33298187412642,99.56794968517653,89.41411659288671
Tauros,Normal,75.84813591092356,99.76707820174263,93.69445558649022
Starmie,Water,59.617212639196715,73.72276274580163,86.26690992675002
Vaporeon,Water,130.11324071787772,65.36911048739078,60.1794164208384
Bellsprout,Grass,49.7303068475983,77.03092597799181,36.03541270758195
Machoke,Fighting,81.35362045516477,100.58959950656836,69.9396819915489
Graveler,Rock,53.94972163612696,94.92523947757472,114.613013004566
Dragonair,Dragon,59.46249057727672,84.35522118196066,65.94719303942722
Lapras,Water,130.80718601938423,84.12011093699948,78.24269531450929
Machoke,Fighting,79.05597977368755,99.35409755998923,71.47085003247929
Electrode,Electric,59.886205859414744,51.03560474838513,69.4628362824392
Paras,Bug,34.82720468964939,69.09984303628967,53.77450029382656
Spearow,Normal,40.40755202611739,59.76687692712161,32.246664632856145
Clefable,Fairy,95.06523067767604,70.80450494189817,72.47356708064567
Seadra,Water,53.216911795479625,63.61754216392036,94.52509955872225
Butterfree,Bug,58.19135636830612,44.757826432313394,49.84424615497741
Voltorb,Electric,40.59099547693419,28.723963780570077,50.887248676519945
Zapdos,Electric,88.89435873133465,88.13642395111665,85.03837309928396
Machop,Fighting,69.87439524346836,78.43901205563647,50.26443257134186
Omastar,Rock,69.75892653605317,59.176359211871116,125.6983783642834
Kabutops,Rock,58.54938020370236,115.33298776301207,104.18369013881473
Golbat,Poison,77.00069722414996,80.52829496592139,70.20987480925655
Magikarp,Water,20.45727665820477,8.923252861680753,55.084398128924775
Chansey,Normal,249.05257484496283,5.064615513417724,4.232441113580092
Mankey,Fighting,39.04161805830273,80.57012569037153,34.717510506788514
Golduck,Water,79.3585136293357,81.90921896984852,79.52256833508464
Weepinbell,Grass,65.48066038801636,89.77122320697156,49.4924410015798
Tauros,Normal,74.40886409078546,99.60695443885909,95.12785493193714
Magikarp,Water,18.923086048656984,12.063188269668862,54.20586207952988
Cubone,Ground,49.76157581932448,51.11404734214385,96.0797159656853
Hypno,Psychic,85.06098302714719,71.47840452158769,72.17354513563329
Golduck,Water,78.68400755854383,80.61580008652109,78.54869788359147
Cloyster,Water,50.88919195181284,95.85798197968833,180.46755692726654
Bellsprout,Grass,49.536837414204,75.93657735198218,34.750390978831255
Nidoking,Poison,81.9137919885136,101.48774727591685,77.09549319161127
Muk,Poison,105.91732851300466,104.80522294576066,73.64464850161025
Golduck,Water,79.36216551754951,82.0477986069366,78.98919727437453
Psyduck,Water,48.91624469602034,52.03199693764181,47.17512889335554
Wartortle,Water,59.79358276176862,62.903283900875074,79.82356264794016
Nidorina f,Poison,70.43635992998676,61.097636503833165,66.14963785823713
Grimer,Poison,81.00603696933229,79.45172347102259,50.12802957437461
Omanyte,Rock,34.245088293975776,39.431613168320595,98.87490010719495
Gengar,Ghost,59.896360112086676,64.21886093862268,60.44298660990083
Charizard,Fire,78.49528318570967,82.60576443786569,77.11660457995599
Dragonite,Dragon,91.90491282967493,133.43540945946248,94.35530198767363
Starmie,Water,59.31232206515837,74.1024041743045,85.5654225539716
Snorlax,Normal,158.98735515491424,110.7543386619819,67.07263920953645
Slowpoke,Water,90.52142465696659,66.15972856355283,63.52184867701218
Magmar,Fire,64.2374129218773,95.16867989251175,57.74471698561403
Psyduck,Water,50.995633139320994,52.65777201388478,49.55035108867882
Poliwag,Water,40.640039880222574,50.36784004496751,40.924138886249395
Haunter,Ghost,46.43246961948563,49.35153227835437,43.97539636879834
Pinsir,Bug,66.78827536304091,123.9801453606428,99.68185562958477
Flareon,Fire,63.96175768309075,129.7540250672566,58.525859559691064
Aerodactyl,Rock,79.67395825730053,105.16135514129067,64.25484106980902
Hypno,Psychic,83.88354631011224,72.20326486952257,70.37561089781423
Weepinbell,Grass,64.69738254313869,89.74947492206336,47.576450387246
Venomoth,Bug,68.8965165323892,65.48926011102037,59.67457639337023
Blastoise,Water,79.74040170014446,82.74562739021232,100.58290602745524
Electrode,Electric,62.769113308127864,49.70090463915236,70.04465272700804
Seadra,Water,55.40202593690463,64.79017562802487,96.71751983625293
Rapidash,Fire,66.10194789382192,98.67838004874562,70.00429407589502
Electabuzz,Electric,66.39799976703033,82.68290491908733,56.13421936794617
Dewgong,Water,90.81655049894272,71.18472218114441,80.12290327889413
Primeape,Fighting,64.34638399826832,104.58349986134297,60.74511448771976
Ninetales,Fire,74.56682227391593,75.59591693433177,75.33074331131533
Rapidash,Fire,64.32023631414758,101.02271254585291,68.18317141575359
Cubone,Ground,50.305488722208395,50.80229170267179,93.71269276311327
Nidorina f,Poison,71.32102191280234,60.63108777827553,66.22995755771728
Golbat,Poison,73.32302677287238,78.62359182169997,70.45485379788977
Voltorb,Electric,40.132306836352335,29.937428090334762,49.70100302957143
Rapidash,Fire,65.53291180195905,99.9959948525455,70.50573696937434
Wigglytuff,Normal,140.49965016432108,70.64810080146863,44.63264389832349
Ponyta,Fire,48.42256373036625,84.84899731341761,56.1079771109245
Voltorb,Electric,40.70335560892929,29.62020564639653,50.304729758614485
Sandslash,Ground,75.25823513274491,99.41000151284119,110.42554094497798
Zubat,Poison,40.87212926942112,44.6675562150611,34.25559077476003
Kakuna,Bug,44.947149101199685,24.348828985993894,50.96223900521554
Nidorana b,Poison,46.486972357095866,57.431467191241275,40.179468268212666
Gloom,Grass,59.7231455438188,65.43966277270776,70.99804550073968
Scyther,Bug,69.47286850915535,111.45032010879038,81.08447797800979
Pidgeot,Normal,83.86687338934784,79.81237654438895,75.15845887521364
Wartortle,Water,60.076896085442094,63.15542899197969,79.61099750581857
Meowth,Normal,40.7751677042341,45.36059732305836,34.81459712085484
Kingler,Water,55.31141060587392,130.0292076794104,113.91265437236747
Bulbasaur,Grass,44.230904321591346,50.12575857801883,48.36159710378928
Rhyhorn,Ground,80.00510642733664,84.73988417948277,94.63633497308481
Dugtrio,Ground,35.05645221029392,80.78287946354294,51.86393514101786
Vulpix,Fire,36.8194382605912,41.705429178021966,39.582172313717784
Lapras,Water,129.13071798085952,85.23850597928369,79.57499601710533
Kadabra,Psychic,41.01168382021259,35.66580550446907,28.955154846573134
Squirtle,Water,44.01799452930326,48.28781121662412,64.68002394892669
Butterfree,Bug,61.272871177864445,43.27963459728293,52.11684328033017
Gyarados,Water,96.47986461519793,124.80224431037776,78.97016947322734
Nidorina f,Poison,69.99102738556006,61.0891157707995,66.25375409486176
Lapras,Water,130.41240125569698,85.9836707662097,79.92008164881958
Meowth,Normal,38.66682367829871,44.62933011995124,34.45455770221839
Nidorina f,Poison,69.5908177009542,60.66953485314701,65.814677780351
Horsea,Water,31.035724250810595,40.81266748305874,70.0628333917956
Sandslash,Ground,75.29309743716338,100.89113269679541,110.14908516465547
Ekans,Poison,33.621282332898915,60.569306647940095,42.55840291445882
Articuno,Ice,88.54892331160465,84.27765375069372,99.85867948318396
Tauros,Normal,73.75363720168616,101.25920944629418,96.94579307473194
Machop,Fighting,71.30153201688404,79.34945804383956,48.662316854975025
Charmeleon,Fire,57.90541208834898,63.18801836393514,58.466841163228175
Beedrill,Bug,64.92012106778083,88.57476163549889,39.01623442346743
Ditto,Normal,46.84237160663892,49.15361146518716,47.727752242818624
Golbat,Poison,74.82109235001299,79.57290324033315,70.59823478677191
Clefairy,Fairy,69.72691329375854,44.893804240724414,47.48817338945521
Dragonair,Dragon,62.00527593946582,83.07029220646794,66.92268139491381
Seaking,Water,79.76356288070214,92.66569132809438,64.32877297787648
Ninetales,Fire,73.9643359855137,76.51006795848028,75.74318592361338
Tauros,Normal,75.76289773217131,100.1163038449948,94.5770969168059
Zapdos,Electric,90.08398920709897,90.71018777707849,85.8438113031905
Chansey,Normal,250.0020498522522,5.6409749469570825,7.064132908933565
Raichu,Electric,59.65608271112584,88.73618493981144,54.495183038724164
Golduck,Water,78.69790040159779,83.59843171716845,77.42037990511378
Meowth,Normal,42.38926575149261,43.88164108137324,34.4471948938351
Omanyte,Rock,35.07326193742368,40.45830833555804,101.54550547041127
Golduck,Water,79.9734511254985,81.31407379711608,77.97887289252557
Tangela,Grass,63.21863321404443,54.64209214885007,115.21461419806485
Cloyster,Water,49.19974116529836,94.882148713048,179.83602718792056
Nidorino,Poison,60.80705195956681,71.50261733142374,56.658120427286505
Grimer,Poison,80.61035934573535,79.55968842677184,49.15160021834798
Clefable,Fairy,95.81283050379767,70.34567409531196,72.637812070339
Articuno,Ice,90.73868202416051,84.6225018761308,99.92294910521112
Doduo,Normal,34.3604258867011,84.56096637246307,45.42456749455213
Porygon,Normal,65.0435931123727,58.98580665139807,70.36201686374385
Omastar,Rock,70.5198162585163,58.81459635188494,127.22680744439813
Poliwrath,Water,90.566262311443,95.08887749495712,95.2172078029684
Spearow,Normal,40.69655338784658,59.96598186511519,30.33915482947697
Pidgey,Normal,38.43855767222367,45.8420878940622,40.559145631767585
Jynx,Ice,65.9219986453432,49.58986416083511,35.39897262901644
Machoke,Fighting,79.37023481995352,97.74748837636541,70.60972186882145
Fearow,Normal,64.44924233115236,89.54340981203515,65.37665798328904
Porygon,Normal,64.7632064956527,60.47339381333002,70.58382881784637
Squirtle,Water,43.92595867112398,48.90313057313247,65.38867222100546
Seadra,Water,55.87863149203785,64.74107692277215,95.03975517696415
Exeggcute,Grass,58.71954025207269,40.06684966325528,81.38070346620368
Tentacool,Water,40.01538070084518,40.16949500311088,34.268678948925206
Wigglytuff,Normal,138.49531724606405,67.4725711682568,45.95493701286003
Venusaur,Grass,80.79643398828607,82.93789194161859,84.55197949668977
Starmie,Water,60.19413555141793,74.34084235423236,84.46133630462076
Magnemite,Electric,25.769055527876375,35.589879311525145,68.69088189807928
Kadabra,Psychic,40.19430187365788,35.11206601983815,29.168471818917155
Omanyte,Rock,35.64168779304477,40.771441226089024,101.4195103161897
Rhydon,Ground,104.68193739618924,128.66131581190277,119.69631067219602
Poliwrath,Water,89.10382540029978,96.23327007832422,94.91373731678124
Magikarp,Water,19.506320620094648,10.396751998326424,55.160367844522014
Gyarados,Water,95.82809348479849,126.10496371591584,78.17789942835596
Meowth,Normal,38.59858852901072,45.26615390939818,34.862654922173775
Psyduck,Water,47.1194292103382,50.370962601981056,47.224665444646675
Zapdos,Electric,89.44422089015146,89.90708039636046,84.0286467574487
Nidorana b,Poison,45.949275687759496,57.29638420578014,40.6115913600776
Geodude,Rock,39.25621810174232,79.10357732066956,100.91857138496589
Vaporeon,Water,130.0348476396956,64.20911177709918,60.280807763801384
Metapod,Bug,49.5630193057604,19.441379083474686,54.89176504171562
Clefable,Fairy,93.80106055587265,67.96763313581005,73.17702451514586
Hitmonchan,Fighting,51.12781953619271,103.68545918016375,80.81967335709828
Nidorina f,Poison,71.78092509016773,62.3255717671997,67.64187187191548
Kabutops,Rock,60.250459203831504,113.80326051372722,103.00952759871791
Lickitung,Normal,91.75597578535012,56.95182683590783,74.48136167348622
Rhydon,Ground,105.17136169685399,130.43184902614453,120.13917958105229
Hitmonlee,Fighting,48.914878839391854,120.2208366205164,53.17645985438412
Omastar,Rock,72.2677680455755,58.577045228809794,125.38923995478358
Seel,Water,63.449211179787895,44.09770925958031,56.03510505234578
Raticate,Normal,54.17374710445149,79.10391809636965,60.04073808800661
Persian,Normal,65.80641772252457,70.89630668038244,58.52573992476511
Bulbasaur,Grass,43.95648275887978,49.54211176515404,48.44090998229247
Venusaur,Grass,79.87350909239886,82.0316847621385,82.65814016584707
Marowak,Ground,59.50838247880518,79.40640897386271,109.8096409798256
Jigglypuff,Normal,115.82250380665292,47.362945946338336,19.74432393468565
Oddish,Grass,43.89774308041363,51.07210143102463,56.647733366237134
Charizard,Fire,77.25290391506557,84.32371843503104,78.14814077499759
Pikachu,Electric,35.244505140875184,53.64187344845763,40.51926814632933
Oddish,Grass,45.42953985965759,50.10403857828496,54.322960650613865
Nidorino,Poison,61.484714824418504,71.63318611576855,57.79251197682504
Nidorana b,Poison,45.19453280570647,57.18829918558606,40.76182396483264
Sandshrew,Ground,50.268940132011565,75.69456566103374,84.00762078799765
Cloyster,Water,51.24854002024269,95.09917441624087,179.83705910461399
Oddish,Grass,44.55809723833558,49.744769383101904,54.790448774906565
Rapidash,Fire,62.95991145583664,101.01160016847032,68.98113763843858
Omastar,Rock,71.40616956188393,59.68809844655885,125.11823536664778
Krabby,Water,29.91962556933136,105.28370055117233,88.95955432998961
Rapidash,Fire,65.50121089165829,101.13067980177372,71.2801054558616
Squirtle,Water,44.47951815295918,49.22887664884319,65.33999194943861
Poliwrath,Water,88.21423019468996,95.03686434200381,94.83591749358247
Hitmonlee,Fighting,50.83635095720477,119.62205578234608,54.10739516744433
Eevee,Normal,55.340268893820976,55.22444131612387,49.65496433806172
Squirtle,Water,46.54280802060997,47.60087492241463,64.71163851805954
Chansey,Normal,250.49233052089957,4.990477850373184,6.002311725354149
Jolteon,Electric,65.14724814003058,63.82480248275945,60.35204432644257
Kabutops,Rock,61.8962392828117,113.82332739782241,104.76486039360364
Mewtwo,Psychic,105.87831898040632,108.17557415882541,89.71384219234825
Tentacool,Water,39.01964377664435,40.107686207597595,35.978794512224205
Slowpoke,Water,90.81417570201934,63.54846108582288,63.429364210795406
Gastly,Ghost,30.779090454118286,35.35312622267027,29.87426625389146
Bulbasaur,Grass,43.77501147763362,49.12507632422823,49.37149115414612
Tentacool,Water,38.67829461475142,40.06955654711434,35.63001578517259
Kabutops,Rock,59.248303032276276,114.91381272633299,106.0869105028896
Clefable,Fairy,94.5819915118383,69.38501193291171,72.57932403582036
Nidorana,Poison,55.63171817129206,47.41284092290668,51.92645766011014
Ninetales,Fire,71.54012156852215,76.62137226654049,73.08375474654092
Golduck,Water,80.29111796565238,81.76069704892815,79.05070824092557
Persian,Normal,65.70894538388876,70.92675003491775,59.553521395616286
Venusaur,Grass,80.81323733007314,82.06664131126118,82.41776955891966
Slowpoke,Water,92.9648381860419,65.50062862549078,64.41952015016274
Grimer,Poison,80.49571531499379,80.47426756940513,50.86164988469533
Paras,Bug,33.80942511252907,69.82704036507535,55.02663060353494
Cloyster,Water,49.538602885005574,94.87179468059882,177.95413604045862
Venusaur,Grass,81.79074741459517,80.9568234843229,84.19995859308382
Magnemite,Electric,26.028309039630894,35.322905781262406,70.8302126035819
Golem,Rock,78.61115868332608,121.58960045811222,131.93224140999206
Dewgong,Water,91.37611806514535,69.95758638263223,79.30047142695125
Victreebel,Grass,81.33860815378642,105.69160082350602,65.49286746536573
Marowak,Ground,58.93270797285735,80.43358936090193,109.3979352402076
Hitmonlee,Fighting,49.08791292683913,119.87651681409204,51.89171939357327
Hitmonlee,Fighting,49.44333128721213,119.48051124439438,52.9523168260742
Clefable,Fairy,94.8877974176473,70.18207807014078,71.89164618633103
Primeape,Fighting,65.40999345532606,105.52196770845592,59.713096455635785
Arcanine,Fire,88.47948223640239,108.57392281036743,81.88687385798683
Kangaskhan,Normal,104.43525493372893,95.15989412593737,81.32272214189442
Graveler,Rock,55.13289389316217,95.13363786036612,114.91586168361567
Rhyhorn,Ground,79.68627756510621,84.93417499675763,92.62019649875977
Jolteon,Electric,64.42253599237033,64.80244742952156,60.27187088030469
Haunter,Ghost,46.410424358579604,50.832559156856064,43.46283576461285
Goldeen,Water,45.55873979100211,65.84041242309488,60.97446689196769
Pidgeotto,Normal,63.70289935803136,59.506668469245064,57.19211748591435
Venonat,Bug,59.68732917234588,55.48105694191999,50.597526153200846
Gloom,Grass,59.12529559668687,65.97111481225629,69.62437766622696
Arbok,Poison,61.01543292094436,84.30938161250288,70.46068100153191
Mewtwo,Psychic,106.08785988469664,110.46581334673215,90.80377294087194
Muk,Poison,104.30497496810183,106.6239919062922,75.26666428206615
Dragonite,Dragon,89.805217630534,134.83523466724182,95.63167245720442
Vileplume,Grass,73.64694362896743,80.86672680670344,84.46982782681775
Drowzee,Psychic,59.96096226803288,46.93971392553303,45.04675093081711
Haunter,Ghost,47.3789846633914,51.168388001366985,43.51943155399191
Seadra,Water,54.85192915956456,65.3719252277613,93.73795805717066
Ponyta,Fire,50.702669349904596,84.51319327566891,55.20839112064161
Geodude,Rock,39.8677485734905,80.57927314097503,99.85843804159603
Golbat,Poison,75.14137622295203,79.41784207154586,71.50723867057124
Victreebel,Grass,79.27612129840564,105.51835253168804,64.376149704877
Fearow,Normal,65.2669255676181,89.13839753338729,64.1613341024073
Kingler,Water,54.67806280858822,128.5188956498658,114.51981792977448
Diglett,Ground,10.415346616145332,55.19187237829691,24.845430726226812
Dragonair,Dragon,60.15910137966801,85.05481632053788,65.49753328552532
Krabby,Water,29.11763436805608,105.92289599730826,89.96077941528561
Bellsprout,Grass,49.75420227491411,74.84034356958392,35.39938335774897
Nidoqueen,Poison,90.42018191794172,90.49647854605854,87.04118659466604
Bellsprout,Grass,50.26970205764957,73.770513249055,35.69623039719859
Hitmonlee,Fighting,49.89563966511243,120.5155196618951,53.117291041734
Fearow,Normal,65.1590137580208,89.9472193576994,66.10923073074177
Starmie,Water,60.17614788077231,73.73570876690783,85.38546476689554
Ekans,Poison,34.03023772001198,57.97851779415739,43.6446434572554
Electabuzz,Electric,65.35253903995272,85.50950238144492,55.99263327453897
Lickitung,Normal,89.52722421425646,54.913500361203404,75.78106115792195
Shellder,Water,30.576699928235705,64.80093768828341,99.42850553570356
Venusaur,Grass,80.13174238146483,82.39777838509873,83.75780515919463
Raichu,Electric,59.86750194863338,89.59667758335658,54.530164276954345
Victreebel,Grass,80.39774996982172,105.63231631661431,64.93299534523196
Nidorana b,Poison,46.256909178801465,58.07465436320384,39.7650458705698
Rapidash,Fire,64.09801488374954,100.48183454911232,71.35113632317425
Exeggcute,Grass,60.34790924896966,38.83428691104585,79.57897072470715
Cloyster,Water,49.77041098582441,94.20213431129227,180.31646804969074
Mankey,Fighting,40.09105808957946,80.5960298286361,34.129447116186924
Nidoqueen,Poison,89.06463577223514,91.31856470156133,86.21969661661451
Magmar,Fire,65.85699520432426,96.74712781667887,56.66809620559481
Kabuto,Rock,31.909446197794416,79.95331286412082,89.10661972751248
Mr.Mime,Psychic,40.03631698347238,44.35089888632324,65.85839954241482
Krabby,Water,28.634410572352877,104.89431385033257,90.38833334767494
Golduck,Water,77.69837884298072,82.34909942248589,76.89938188918006
Doduo,Normal,34.52399189635292,85.3953144253871,44.8593815022646
Weezing,Poison,65.03338452966233,91.12816196036245,119.44557600839316
Doduo,Normal,34.36649610449768,84.74660989352995,45.24098890814163
Drowzee,Psychic,60.02067851319651,48.71688806414935,44.655026741987996
Zubat,Poison,39.21524934542144,43.423672812910844,34.57004457964087
Magikarp,Water,20.52878351948128,10.983112783001314,55.520375013151046
